customer_id,tenure_days,mrr_brl,seats,logins_7d,logins_30d,feature_adoption,avg_session_min,api_calls_7d,days_since_last_login,tickets_30d,failed_pay_90d,nps_last,is_anomalous
C000687,653,6417.13,19,86,368,0.675,19.4,931,5,0,1,0.0,0
C004800,453,4498.89,12,65,226,0.809,17.4,115,18,0,0,5.8,0
C007438,249,9425.24,16,64,293,0.791,27.9,224,2,0,0,5.0,0
C002354,514,8357.7,14,70,295,0.805,25.2,1499,7,0,0,6.3,0
C006354,334,9826.16,18,47,199,0.709,16.7,2390,2,0,1,5.3,0
C004570,189,7141.62,14,73,251,0.911,11.2,1560,7,1,0,2.8,0
C008214,280,5007.69,19,94,369,0.714,28.6,1382,0,0,0,5.4,0
C002753,269,8947.34,25,136,464,0.202,21.7,4488,2,0,0,8.4,0
C009078,128,3566.27,7,35,132,0.696,22.7,4180,0,0,0,6.5,0
C008074,542,5091.92,14,41,151,0.519,17.7,110,0,0,0,0.0,0
C009110,151,6419.3,10,37,128,0.826,23.9,885,9,0,0,7.8,0
C001041,444,11058.45,11,48,174,0.615,34.9,829,10,2,0,10.0,0
C007492,148,20926.25,14,55,219,0.886,24.0,1183,24,0,0,8.8,0
C001266,274,2242.14,12,69,258,0.584,31.0,2594,1,1,1,1.8,0
A000193,227,2418.92,13,0,19,0.229,3.2,152,10,1,1,7.4,1
C007060,270,4543.94,12,48,186,0.863,17.3,720,11,0,1,9.9,0
C000278,501,1518.6,18,101,349,0.794,23.8,1019,0,1,0,0.9,0
C005085,274,2101.88,15,76,339,0.743,27.4,2298,0,3,0,4.9,0
C009438,711,4595.63,14,61,209,0.783,17.7,207,6,2,0,5.4,0
C002383,112,4924.95,12,65,226,0.591,16.8,285,20,0,1,6.1,0
C000572,41,8397.93,15,52,221,0.737,23.9,1528,7,0,0,4.2,0
C001436,476,10441.22,14,71,250,0.88,25.4,1444,0,2,0,1.7,0
C009440,150,6172.46,8,25,105,0.862,17.3,984,0,0,0,3.0,0
C005353,192,3176.02,19,116,389,0.588,19.6,128,3,0,0,10.0,0
C005446,209,1739.84,10,38,147,0.872,24.3,377,19,0,2,9.6,0
C001008,115,5271.51,15,84,296,0.49,26.7,1413,0,0,0,3.7,0
C004544,324,3048.11,15,70,285,0.748,14.5,4202,7,0,0,2.5,0
C009719,187,3500.67,20,99,445,0.457,26.3,3794,6,0,0,9.2,0
C002065,77,865.85,13,54,235,0.923,36.3,326,3,0,0,1.1,0
C001137,707,22690.24,16,76,333,0.725,16.6,555,1,1,0,7.8,0
C005344,244,2934.54,10,53,189,0.956,29.1,479,5,1,0,3.2,0
C000295,611,3860.15,14,84,291,0.72,17.9,571,0,0,1,3.6,0
C008781,292,12004.73,15,60,260,0.535,6.4,10,4,0,0,8.3,0
C002404,408,4674.9,20,66,245,0.915,22.3,493,3,0,0,7.5,0
C003999,92,4446.29,18,92,413,0.904,16.6,1817,1,0,0,4.9,0
C003742,132,2341.63,21,93,401,0.622,21.6,709,3,0,0,7.7,0
A000147,410,6961.03,19,14,111,0.085,6.2,90,5,1,2,4.4,1
C002720,388,3379.56,14,59,245,0.684,16.8,1291,0,0,1,7.4,0
A000123,559,7286.13,15,108,48,0.842,4.6,19,3,1,0,2.4,1
C005151,824,4475.6,10,41,146,0.728,23.8,1587,2,0,0,3.1,0
C002809,398,28309.19,12,65,283,0.723,15.6,1457,1,0,0,10.0,0
C009018,542,10484.07,16,88,322,0.723,24.3,1316,1,0,0,8.0,0
C000557,322,1708.27,14,50,214,0.585,17.8,2442,1,1,0,4.4,0
C009836,775,3556.37,10,41,176,0.86,18.2,421,2,1,0,9.4,0
C004796,346,13287.17,15,70,259,0.846,20.8,736,1,0,0,7.6,0
C002470,348,10849.27,15,69,254,0.54,23.0,1956,2,0,0,9.7,0
C003739,295,11388.37,11,45,175,0.925,20.8,418,10,1,0,6.7,0
C004287,360,3924.13,14,81,294,0.622,19.6,1096,2,0,0,5.3,0
C002605,285,10459.48,13,70,257,0.843,18.9,1808,6,0,1,3.6,0
C000363,105,2982.19,10,53,192,0.486,21.0,29,0,0,0,4.4,0
C006925,361,7542.34,14,94,334,0.741,26.1,258,0,0,0,7.2,0
C001705,392,1881.62,16,54,237,0.815,18.4,918,1,0,0,2.9,0
C002140,202,6959.49,12,53,196,0.795,12.0,2195,21,0,0,4.0,0
C003240,593,7247.91,22,121,432,0.292,24.1,331,6,0,0,6.8,0
C002384,445,7005.22,19,89,368,0.597,13.1,893,0,0,0,3.3,0
C007315,486,1389.49,19,52,202,0.686,22.1,1418,1,1,0,10.0,0
C004312,241,3605.38,6,30,109,0.748,19.5,2637,1,1,1,8.5,0
C009478,217,3954.38,18,78,320,0.725,16.7,2638,0,1,0,3.6,0
C001313,254,20371.6,11,47,176,0.924,29.5,712,1,0,0,9.1,0
C003931,610,6257.78,16,85,310,0.688,21.4,2354,3,0,0,6.5,0
C006184,614,3653.43,18,72,266,0.604,24.0,1447,10,0,0,7.2,0
C001592,289,4970.88,13,67,260,0.764,24.7,665,2,0,0,4.9,0
A000327,306,10072.45,20,10,132,0.117,5.4,515,30,0,1,1.7,1
C002163,397,2539.02,19,82,303,0.27,15.9,681,0,3,0,4.5,0
C002397,659,8618.53,11,60,201,0.905,22.5,1252,5,1,0,3.1,0
C000318,174,3775.73,16,63,241,0.878,23.6,2167,2,0,0,2.6,0
C009517,203,2970.05,18,69,238,0.719,14.8,1762,0,0,0,6.5,0
C005234,884,4436.99,18,44,203,0.614,24.7,856,12,1,0,10.0,0
C005069,630,1406.98,16,72,246,0.719,23.3,2513,2,0,1,7.9,0
C004037,576,5399.52,17,73,272,0.91,22.1,976,4,1,0,4.7,0
C008988,724,5552.38,18,83,344,0.87,21.1,1229,9,0,0,7.7,0
C003021,654,3887.7,13,48,218,0.301,21.4,5713,6,0,0,2.8,0
C008229,1063,6009.51,16,68,281,0.845,20.5,662,0,0,1,10.0,0
C009106,440,6989.35,13,75,277,0.842,23.3,946,4,0,1,9.6,0
C005296,513,20868.99,10,46,169,0.802,19.5,641,5,0,0,1.5,0
C003973,339,10232.71,10,60,237,0.652,13.5,401,0,0,0,8.2,0
C005371,255,8250.29,11,51,196,0.639,23.6,3702,1,0,0,6.8,0
C004134,610,1816.72,14,83,296,0.938,10.3,2913,7,0,0,5.6,0
C000975,254,3638.04,15,59,257,0.909,26.5,925,7,0,0,8.6,0
C007292,728,2230.93,12,73,261,0.84,20.0,876,2,0,0,7.7,0
C009176,532,11744.88,11,45,204,0.601,18.4,872,16,1,0,6.6,0
C000955,116,4361.77,11,63,226,0.394,23.5,2482,2,0,0,3.1,0
C009548,302,16127.92,13,44,170,0.31,25.9,1823,3,0,0,4.5,0
A000732,413,2231.81,12,4,79,0.334,5.6,86,3,0,2,6.4,1
C005017,363,6095.64,12,60,232,0.811,25.5,1139,4,0,1,0.8,0
A000699,565,9007.57,12,6,49,0.311,6.8,106,6,0,3,7.6,1
C009180,246,4405.11,5,21,76,0.828,18.1,6355,0,0,0,4.1,0
C007491,511,2381.9,18,62,240,0.488,27.8,763,3,0,0,0.8,0
C001641,578,1698.4,9,8,161,0.355,25.4,295,15,1,0,7.2,0
C001291,210,7159.41,23,93,358,0.943,30.5,711,7,0,0,0.5,0
C001381,1587,2903.13,14,48,171,0.283,16.1,2566,3,0,0,6.6,0
C001934,894,4727.86,10,39,166,0.552,28.0,109,0,0,0,4.6,0
C004676,862,2537.49,5,27,111,0.746,24.5,715,4,0,0,10.0,0
C000893,725,14455.07,8,36,142,0.933,23.3,3994,0,0,0,5.6,0
C007288,451,1146.89,22,87,387,0.717,18.1,3990,3,0,0,8.4,0
C004877,794,3735.89,11,52,236,0.73,19.2,1077,8,0,0,9.2,0
C007907,266,5819.42,13,62,255,0.64,14.1,3336,4,0,0,5.0,0
C008195,202,3195.45,14,53,183,0.181,23.9,1281,9,0,0,3.0,0
A000319,1068,3557.95,15,10,76,0.406,4.7,406,20,2,1,3.4,1
C009042,1118,4799.8,11,56,231,0.855,26.2,841,4,0,0,7.8,0
C002467,606,11405.1,12,61,249,0.859,17.5,2445,4,0,0,8.3,0
C007658,150,3295.91,15,84,297,0.452,14.2,447,0,0,0,4.9,0
C001914,126,9274.72,11,62,240,0.39,21.9,2237,2,0,0,4.5,0
C002737,465,1038.7,15,92,346,0.814,21.2,757,1,0,0,10.0,0
C000727,294,7201.22,16,99,354,0.583,19.2,741,3,0,0,8.6,0
C007215,359,1889.97,16,73,293,0.779,20.8,2209,3,0,0,8.1,0
C008246,318,5221.64,10,26,116,0.491,21.0,599,8,0,0,4.6,0
C001797,922,7986.72,18,112,382,0.643,9.0,1319,7,0,1,6.9,0
C003846,590,2349.24,19,48,220,0.387,24.2,607,4,0,0,1.2,0
C006403,506,15900.82,13,46,194,0.721,25.4,453,3,1,0,5.6,0
C000937,901,6459.48,11,48,162,0.845,20.7,1720,4,0,0,6.7,0
C002266,466,3682.84,19,95,371,0.83,13.8,689,9,0,0,9.3,0
C000825,502,10832.87,12,43,174,0.721,17.0,450,1,1,0,3.6,0
C007275,197,2905.12,12,71,266,0.78,12.1,1134,26,0,0,2.9,0
C001390,268,1055.41,9,35,140,0.699,29.3,486,4,0,1,6.5,0
C003565,1503,6454.68,21,62,239,0.795,25.9,1010,7,0,0,7.1,0
C009077,929,2730.65,15,59,260,0.417,25.5,944,6,1,1,6.1,0
C005430,657,13712.51,14,60,254,0.813,13.3,357,7,0,0,7.1,0
C007828,496,2173.79,16,80,341,0.589,23.8,187,15,0,0,6.8,0
C005691,125,25866.21,15,70,294,0.546,20.1,1503,3,0,0,5.8,0
C007879,126,7241.88,16,77,323,0.803,33.7,2368,1,0,0,6.7,0
C001869,845,18661.9,12,73,303,0.851,23.5,511,1,0,0,10.0,0
C008203,470,8307.52,17,106,358,0.486,26.1,404,2,0,0,2.5,0
C007487,1109,1513.11,20,57,198,0.794,19.6,1395,0,0,1,3.5,0
C000807,402,5899.49,17,91,337,0.839,15.3,2529,12,2,0,9.1,0
C004806,1124,2620.91,13,61,266,0.721,17.9,1035,2,0,0,3.1,0
C009729,585,1935.55,6,26,100,0.573,18.9,285,1,0,0,7.1,0
A000069,165,3903.27,16,6,44,0.641,5.9,89,7,0,2,4.8,1
C009156,555,556.93,13,60,221,0.891,12.3,2569,1,0,0,6.3,0
C007512,152,15156.99,16,72,296,0.484,14.0,1246,9,0,0,6.0,0
C008057,117,7634.33,17,106,380,0.862,26.7,4091,2,0,0,4.8,0
C004495,908,17273.71,11,45,154,0.958,25.6,844,7,0,1,3.0,0
C002633,620,3172.05,14,55,235,0.645,18.1,943,13,0,0,10.0,0
C009809,1017,2332.19,15,99,338,0.822,19.6,692,1,0,0,4.2,0
C008897,642,2774.59,12,61,229,0.809,31.5,868,0,1,0,7.3,0
C008624,317,1968.4,16,77,277,0.722,23.5,1076,4,0,0,4.2,0
C007833,268,1921.13,19,61,275,0.791,21.7,219,8,0,0,9.6,0
C004389,513,20293.76,13,68,249,0.915,16.3,759,4,0,0,5.6,0
C000146,464,7732.56,12,55,188,0.866,19.5,3319,8,0,0,0.4,0
C006468,239,2395.61,19,89,374,0.973,21.3,3767,1,0,0,8.8,0
C002034,729,9781.71,17,74,314,0.644,30.8,1035,0,0,1,4.3,0
A000042,281,7404.59,19,10,106,0.286,7.1,624,12,2,1,3.2,1
C001166,345,17001.67,12,54,240,0.856,32.0,421,2,0,0,10.0,0
C002051,231,4397.58,22,120,441,0.771,23.0,815,1,0,1,10.0,0
C003761,1045,8925.82,13,54,213,0.89,15.0,308,2,2,0,5.4,0
C004436,214,10320.32,19,85,383,0.58,32.1,1197,0,1,0,3.5,0
C003431,254,6749.0,20,83,333,0.683,26.0,2638,0,0,1,0.0,0
C008191,227,5171.68,9,32,144,0.58,20.9,3292,3,1,0,4.6,0
A000827,201,4734.67,15,3,310,0.218,7.9,1587,30,0,1,5.4,1
C007070,184,1780.62,20,123,419,0.159,33.8,2111,1,1,0,1.1,0
C004362,701,4498.9,21,102,368,0.817,18.3,1265,0,0,0,7.4,0
C009455,469,4561.12,14,73,285,0.434,16.7,651,3,0,0,10.0,0
C001772,336,6959.13,14,63,252,0.561,23.8,2612,9,0,0,6.4,0
C003512,444,16925.8,14,62,246,0.719,5.3,1339,5,0,0,7.2,0
C000272,37,1030.12,19,115,434,0.767,24.8,509,3,0,0,3.6,0
C008437,523,1159.92,16,88,323,0.625,25.3,1240,0,0,0,6.8,0
C002033,410,8943.77,10,32,143,0.755,25.9,826,1,0,0,9.7,0
C009006,925,5756.11,4,18,79,0.464,29.5,288,1,0,1,6.2,0
A000630,381,1651.27,21,5,59,0.321,6.5,39,1,0,1,2.0,1
C003811,315,2414.28,12,48,215,0.623,15.0,1080,6,0,0,5.7,0
C004347,392,9278.74,13,63,247,0.93,35.5,910,3,0,0,10.0,0
C000546,589,13038.87,9,32,113,0.95,25.8,3478,0,0,0,7.5,0
C003242,219,1140.42,14,58,241,0.713,23.5,553,14,0,0,5.0,0
C008931,487,3772.51,17,66,302,0.555,20.1,284,4,0,0,3.3,0
C008503,583,10663.68,10,48,203,0.64,19.6,980,1,1,0,0.5,0
C009324,326,14726.34,11,56,251,0.659,19.2,1873,0,0,1,5.7,0
A000899,57,4229.53,15,6,97,0.142,8.3,16,21,2,1,7.9,1
C007565,660,8103.37,12,85,293,0.585,8.9,1644,0,0,0,6.5,0
C000921,592,5105.03,12,45,185,0.188,2.3,1344,5,0,0,5.9,0
A000032,743,6080.76,14,5,80,0.226,5.3,57,2,0,0,3.5,1
C006641,496,3478.6,6,21,85,0.426,27.8,1228,3,0,0,2.4,0
C007695,121,6637.18,13,59,250,0.872,20.8,553,1,0,0,10.0,0
C008231,416,2813.76,10,49,180,0.426,27.3,2736,2,0,0,5.9,0
C007127,502,5878.13,19,94,418,0.864,17.9,1524,26,0,0,4.9,0
C004279,185,6898.18,11,41,177,0.741,19.7,1645,10,2,0,6.0,0
C002984,517,2484.43,17,80,342,0.981,33.1,620,6,0,0,8.4,0
C000131,355,3844.82,12,57,205,0.897,19.8,2828,3,0,0,6.8,0
C007981,273,4133.48,15,57,234,0.685,18.2,597,8,0,1,5.0,0
C002668,479,2862.31,15,63,251,0.581,23.9,905,0,0,0,4.5,0
C007139,214,10774.11,15,70,250,0.801,21.8,1607,3,0,0,6.0,0
C003224,310,19179.5,18,106,440,0.847,17.8,1422,1,0,0,10.0,0
C009375,179,7299.53,12,64,223,0.807,17.7,1629,4,1,0,10.0,0
C007694,176,3132.4,12,79,274,0.882,12.7,988,1,0,0,2.0,0
C005393,771,5567.13,10,45,176,0.487,18.7,788,5,0,0,7.3,0
C000615,256,3674.4,15,73,330,0.795,16.9,1686,1,1,0,2.3,0
A000883,225,19823.66,21,24,178,0.13,5.2,1562,28,0,0,3.3,1
C001467,789,14271.61,20,88,362,0.645,15.6,1519,8,1,0,6.2,0
C004498,796,2559.21,6,28,105,0.968,6.0,516,8,1,0,6.1,0
C003043,450,2856.4,10,52,207,0.585,22.0,390,9,0,0,6.4,0
C009127,145,1948.82,18,3,227,0.797,20.8,1169,15,2,0,7.8,0
C002420,108,6700.28,14,67,291,0.807,21.7,2445,1,0,0,7.4,0
C005086,150,5462.35,10,67,235,0.859,29.0,3160,5,1,0,6.0,0
C003295,330,2123.08,9,32,118,0.768,19.1,1049,1,0,0,4.3,0
C006738,483,3945.01,15,53,241,0.693,23.1,1592,1,0,0,8.6,0
C001501,258,5883.0,16,68,297,0.781,15.3,515,3,0,0,4.4,0
C009019,889,3977.06,9,37,147,0.872,13.7,2059,1,1,0,7.0,0
C001522,312,14282.62,21,101,361,0.391,24.9,392,2,0,1,8.0,0
A000650,586,2016.1,16,9,97,0.5,7.6,188,30,3,1,4.8,1
C004233,446,3454.74,18,95,327,0.834,18.5,461,24,0,0,9.8,0
C007687,879,6882.05,23,147,554,0.939,15.2,275,1,0,0,10.0,0
C008821,468,3575.24,11,50,213,0.562,26.6,936,6,0,0,4.0,0
C004431,269,4876.22,19,85,346,0.809,19.3,1324,4,1,0,6.3,0
C000391,461,4204.89,17,54,235,0.825,20.5,1028,2,0,0,5.7,0
A000837,290,3424.28,12,2,18,0.086,7.4,101,2,0,0,2.7,1
C007125,260,1859.68,17,51,215,0.562,22.7,450,2,1,0,7.3,0
C005914,361,9257.76,12,55,196,0.465,22.8,1283,5,0,0,7.8,0
C008593,310,1662.47,16,66,258,0.651,29.8,3307,0,1,0,4.2,0
C004807,1028,6455.42,13,61,220,0.935,26.2,1067,7,0,0,9.2,0
A000059,193,16349.18,18,11,78,0.194,6.7,116,11,2,3,7.7,1
C008239,739,1597.26,18,115,404,0.668,32.1,167,1,2,0,4.5,0
C008045,784,2608.1,15,70,283,0.753,12.2,1485,23,1,0,5.9,0
A000754,707,10023.16,18,0,14,0.11,5.0,283,16,1,2,7.3,1
C003994,485,6528.56,13,53,213,0.41,23.7,595,1,0,0,7.6,0
A000505,729,3622.23,15,10,70,0.235,5.3,246,23,2,2,1.2,1
C006610,139,1923.13,18,80,333,0.602,16.8,1003,2,0,0,4.4,0
C005320,654,8160.92,13,75,259,0.907,16.2,3141,0,0,0,6.0,0
A000817,678,1426.85,14,62,216,0.06,6.1,129,2,2,2,1.7,1
C007120,121,4357.94,13,81,298,0.939,20.2,2327,6,0,0,6.7,0
C002422,681,1605.85,11,56,219,0.704,28.6,1217,9,0,0,2.4,0
C005605,138,2939.3,15,78,300,0.869,33.3,1387,0,0,1,7.1,0
C001751,492,2959.96,9,61,208,0.813,22.7,865,2,1,1,2.7,0
C009932,511,7921.38,15,75,276,0.828,16.8,1070,0,0,0,4.1,0
A000686,34,21583.19,16,8,59,0.436,6.8,75,2,1,1,1.9,1
C000339,267,19339.1,10,36,137,0.436,22.2,571,3,0,0,5.3,0
C008408,905,5903.3,8,29,118,0.772,18.0,264,7,0,0,10.0,0
C001342,429,4401.95,15,67,305,0.913,20.6,5330,2,1,0,6.7,0
A000498,576,4623.8,14,5,54,0.247,4.6,95,11,0,1,0.9,1
C007983,493,3605.9,20,118,426,0.491,8.6,1082,7,0,0,10.0,0
C003641,956,7785.16,15,49,180,0.993,13.4,1500,7,0,0,8.5,0
C000330,1113,3597.0,18,96,425,0.792,26.4,586,1,0,0,5.0,0
C009733,518,2529.44,16,77,277,0.73,24.0,1738,11,0,0,10.0,0
C003005,729,4171.06,15,61,222,0.553,20.0,1396,4,0,1,3.6,0
C006961,357,5565.98,19,91,310,0.942,12.9,839,1,0,0,4.0,0
C004091,762,2838.74,16,64,284,0.799,24.7,1616,8,0,0,6.8,0
C002323,330,4363.49,17,84,301,0.759,32.1,1346,0,2,1,3.8,0
C006668,500,18889.72,11,46,166,0.869,17.5,510,6,0,0,3.5,0
C007010,304,18114.4,11,41,176,0.593,33.2,862,14,0,0,7.3,0
C004198,419,14744.49,15,55,190,0.793,21.1,928,12,0,0,7.1,0
C003550,354,6286.0,13,63,222,0.833,32.7,1378,6,1,0,0.7,0
C009651,881,6203.3,20,93,361,0.953,19.7,3476,12,0,1,9.0,0
C008364,261,6864.12,18,83,318,0.796,18.9,1564,1,1,0,7.7,0
C004204,728,4743.33,15,72,303,0.494,30.0,396,3,0,0,2.4,0
A000243,76,4541.12,9,4,38,0.153,6.9,358,14,1,2,10.0,1
C009848,280,572.72,23,54,249,0.66,23.7,6015,0,0,0,5.4,0
C006186,242,7621.26,15,58,263,0.888,28.8,2512,1,0,1,4.1,0
C001640,555,2758.63,16,91,325,0.85,17.3,1063,12,0,0,7.3,0
C009131,487,6295.7,11,62,233,0.574,17.4,2772,5,0,1,10.0,0
C000061,451,17009.51,20,85,310,0.561,22.4,750,1,1,0,7.1,0
C001241,358,2287.3,18,71,325,0.531,17.6,325,0,0,0,6.5,0
C005761,274,5028.82,12,55,251,0.862,28.8,1413,10,1,0,6.0,0
C005137,313,8541.39,6,29,117,0.655,18.8,341,5,1,0,2.2,0
C002344,763,3137.21,10,29,129,0.799,24.5,850,0,0,0,6.8,0
C002121,215,5721.93,15,49,170,0.648,12.5,1458,5,0,1,1.9,0
C001525,391,9880.63,15,63,224,0.911,23.4,1374,8,2,0,1.0,0
C007618,261,6226.37,15,73,319,0.422,23.2,1689,3,1,1,6.2,0
C000154,666,3405.27,16,83,377,0.988,22.5,2835,3,0,1,6.3,0
C000482,389,4884.47,11,57,202,0.685,27.8,612,0,1,0,4.6,0
C006123,371,7942.68,13,67,240,0.766,23.7,281,5,0,0,2.8,0
C007675,218,1591.47,21,102,342,0.764,23.6,256,0,0,0,6.5,0
C007102,358,5977.76,11,40,158,0.895,18.5,779,3,0,0,5.6,0
C001763,666,6220.37,8,28,99,0.77,32.3,931,1,0,2,5.0,0
C008943,248,2858.69,13,41,185,0.579,27.8,854,1,0,1,3.3,0
C007716,233,6646.42,17,96,331,0.783,21.3,1683,1,1,0,5.0,0
C010001,135,13118.38,12,72,261,0.608,18.5,1139,0,0,0,10.0,0
C007480,538,2758.61,15,51,182,0.621,30.9,2668,0,0,1,5.7,0
C006213,1092,8952.57,9,44,198,0.94,15.0,473,1,0,0,9.6,0
C004854,84,4197.0,13,59,205,0.813,30.1,900,2,0,1,7.8,0
C002712,611,10236.68,18,88,345,0.345,29.3,915,2,0,0,6.1,0
C006767,471,6325.53,17,84,327,0.81,21.6,1877,1,0,0,4.3,0
C004151,690,2097.72,15,78,291,0.802,16.6,1676,2,0,0,3.4,0
C001334,334,4530.02,19,63,280,0.895,21.1,1385,4,0,0,10.0,0
A000350,187,8443.61,16,9,113,0.217,4.5,61,8,0,2,4.9,1
C008379,319,2525.77,13,62,243,0.759,31.4,377,5,1,0,4.5,0
C009329,337,11463.87,12,73,299,0.414,29.6,399,3,0,0,5.8,0
A000329,165,3577.04,18,4,44,0.14,6.3,273,13,0,2,2.2,1
A000675,1020,7503.52,20,9,184,0.52,6.1,30,16,1,1,4.3,1
A000035,583,8575.64,10,6,54,0.038,4.5,147,8,1,2,2.1,1
C003851,196,6501.38,18,72,312,0.875,19.3,152,0,0,0,4.3,0
C008341,775,34437.91,17,109,378,0.664,16.4,1520,1,0,0,8.1,0
C004125,106,3686.45,15,79,316,0.369,16.5,1670,17,0,0,6.7,0
C009876,145,3729.85,19,83,378,0.588,17.6,414,2,0,0,4.4,0
C004789,368,1852.88,18,83,319,0.581,33.5,1698,1,0,0,7.3,0
C002867,307,15212.55,15,60,276,0.872,21.0,730,0,1,1,9.1,0
C001387,375,9758.44,23,123,511,0.584,20.2,1923,3,1,0,9.0,0
C005942,205,18056.52,19,111,452,0.834,13.7,1056,7,0,1,1.8,0
C003068,1023,6903.93,26,138,511,0.898,35.5,895,11,0,0,5.0,0
C009977,677,4204.99,22,111,431,0.744,14.5,763,2,0,0,4.4,0
C003630,512,13036.75,18,77,299,0.904,12.7,1541,22,0,1,7.4,0
A000405,663,5926.16,19,13,145,0.063,8.0,45,11,0,1,4.3,1
A000280,287,2764.91,16,14,96,0.39,6.3,171,4,1,0,5.5,1
C003029,414,6953.43,15,49,212,0.569,25.2,1375,15,0,0,6.7,0
C002970,77,3055.06,17,87,316,0.184,25.6,4009,8,0,0,10.0,0
C008647,472,3263.24,18,106,388,0.63,26.7,458,1,0,0,9.9,0
C006137,1051,2624.97,14,77,272,0.71,21.0,258,0,0,0,7.4,0
C008802,757,5401.93,9,36,124,0.657,26.6,196,9,0,0,2.6,0
C004264,806,2732.67,16,62,224,0.934,28.6,937,5,0,0,0.1,0
C000646,651,5624.36,11,70,271,0.935,18.4,105,4,0,0,6.9,0
A000619,71,4818.75,17,3,26,0.368,6.2,10,0,0,1,3.6,1
C002075,476,4255.35,16,68,305,0.596,23.3,915,3,0,0,7.7,0
C000342,656,15709.84,19,88,352,0.499,30.5,538,2,0,2,4.7,0
C008042,191,1279.55,17,89,380,0.753,21.2,2837,2,0,0,6.6,0
C001623,307,1928.88,15,97,338,0.983,18.6,716,1,1,0,5.5,0
C007142,1162,8764.46,14,52,216,0.856,2.1,1745,13,0,0,10.0,0
C005797,374,6516.32,9,44,187,0.892,20.1,2089,3,0,0,4.0,0
C007185,354,6731.36,17,85,296,0.479,19.9,2271,5,0,0,0.8,0
C008233,408,3533.78,12,52,238,0.321,16.4,594,7,0,0,4.0,0
C005476,662,10779.38,12,70,294,0.624,19.3,262,4,0,1,5.4,0
A000366,372,3388.68,13,6,94,0.179,7.0,166,30,0,2,7.3,1
C000075,349,4982.82,17,107,375,0.825,15.6,1811,0,0,0,9.1,0
A000874,314,2012.3,21,12,118,0.181,5.3,93,4,0,0,3.7,1
C008634,507,1785.13,20,78,330,0.82,19.4,621,0,1,0,8.0,0
A000154,468,7180.9,20,9,114,0.162,5.1,121,9,0,2,6.3,1
C002052,242,1463.5,14,62,283,0.834,17.5,977,9,0,0,7.8,0
C002542,119,26216.28,11,50,174,0.376,23.7,49,0,1,0,5.7,0
C001302,692,2816.25,14,56,237,0.855,26.3,2201,11,1,0,1.5,0
C005878,182,1798.37,14,51,233,0.936,26.8,1948,6,0,0,6.2,0
C007369,245,3992.07,15,81,315,0.494,23.9,692,6,0,0,5.4,0
C001305,448,8000.86,16,60,252,0.879,17.6,878,2,0,0,7.9,0
C008429,522,4922.78,22,108,476,0.855,19.5,2150,2,0,0,7.8,0
A000004,239,1347.14,14,10,80,0.236,7.5,47,19,1,0,4.3,1
C002600,152,1114.62,13,51,183,0.714,22.6,834,2,0,0,4.1,0
C002574,402,2383.08,20,98,353,0.565,29.3,1534,4,0,2,0.0,0
C003187,374,4019.17,14,63,281,0.594,24.1,1412,9,0,0,5.1,0
C002769,559,7069.22,12,66,264,0.948,20.0,1631,9,0,0,4.4,0
C004832,616,6141.48,13,75,272,0.766,21.2,1811,4,0,0,3.0,0
C004224,162,12774.46,12,55,212,0.682,25.8,608,2,1,0,6.6,0
A000615,558,11164.56,18,6,72,0.236,8.6,116,14,2,1,0.0,1
C002107,238,11066.6,15,73,313,0.905,18.1,796,6,0,0,6.3,0
C002680,310,16882.99,19,99,358,0.903,25.5,1373,5,1,1,5.4,0
C001388,282,1201.31,8,25,111,0.649,21.8,2002,2,0,0,5.1,0
C009842,65,9800.29,13,69,243,0.918,24.1,896,0,0,1,8.0,0
A000625,259,2924.02,21,14,155,0.246,4.0,64,1,0,1,4.9,1
C007084,544,8559.75,13,34,150,0.418,19.8,234,17,1,0,7.5,0
C001280,440,4021.32,14,51,185,0.53,16.3,1294,0,2,0,10.0,0
C000805,83,890.84,18,43,190,0.597,20.6,4358,0,0,0,7.9,0
C001556,509,10311.13,20,99,446,0.804,25.6,1230,1,0,0,6.3,0
A000436,255,2448.38,19,8,116,0.499,5.0,91,6,1,1,10.0,1
C004567,705,4362.0,12,47,204,0.732,9.2,3832,1,0,0,7.9,0
A000635,366,5822.75,22,8,67,0.212,2.6,103,10,0,0,4.9,1
C004842,894,8485.73,16,105,382,0.426,26.1,1551,1,0,0,4.2,0
C003595,826,22065.99,14,55,222,0.845,10.1,3646,10,0,0,5.5,0
C006036,240,5792.92,11,76,309,0.934,27.1,880,2,0,0,9.2,0
C006853,599,3572.2,9,30,120,0.911,19.4,985,0,0,0,10.0,0
C008706,351,2831.67,19,98,379,0.785,27.6,539,3,0,0,8.9,0
C004178,266,39732.12,14,41,184,0.7,30.7,885,2,0,0,5.6,0
C001309,182,10373.92,13,52,182,0.647,21.0,2105,5,0,0,2.0,0
C009107,89,13661.13,21,115,476,0.655,21.2,818,0,0,0,7.8,0
C003453,404,2105.44,18,84,349,0.801,18.1,1512,1,0,0,3.9,0
C003696,683,2755.05,12,8,197,0.482,26.6,1035,1,0,0,0.0,0
C004243,713,9243.96,15,89,302,0.86,13.6,659,3,0,1,7.2,0
C002199,904,1279.39,17,95,367,0.41,32.1,989,4,0,0,9.9,0
C008967,91,3396.37,15,94,374,0.845,25.9,1853,4,0,0,6.4,0
